id,text,lemmas
G16T3,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Movilizar recursos financieros adicionales de múltiples fuentes para los países en desarrollo. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('movilizar', 'VERB'), ('recurso', 'NOUN'), ('financiero', 'ADJ'), ('adicional', 'ADJ'), ('de', 'ADP'), ('múltiple', 'ADJ'), ('fuente', 'NOUN'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN')]"
G16T4,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Ayudar a los países en desarrollo a lograr la sostenibilidad de la deuda a largo plazo con políticas coordinadas orientadas a fomentar la financiación, el alivio y la reestructuración de la deuda, según proceda, y hacer frente a la deuda externa de los países pobres muy endeudados a fin de reducir el endeudamiento excesivo. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('ayudar', 'VERB'), ('a', 'ADP'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('lograr', 'VERB'), ('sostenibilidad', 'NOUN'), ('de', 'ADP'), ('deuda', 'NOUN'), ('largo', 'ADJ'), ('plazo', 'NOUN'), ('con', 'ADP'), ('política', 'NOUN'), ('coordinado', 'ADJ'), ('orientado', 'ADJ'), ('fomentar', 'VERB'), ('financiación', 'NOUN'), ('alivio', 'NOUN'), ('y', 'CCONJ'), ('reestructuración', 'NOUN'), ('según', 'SCONJ'), ('proceda', 'NOUN'), ('hacer', 'VERB'), ('frente', 'NOUN'), ('externo', 'ADJ'), ('pobre', 'ADJ'), ('mucho', 'ADV'), ('endeudado', 'ADJ'), ('fin', 'NOUN'), ('reducir', 'VERB'), ('endeudamiento', 'NOUN'), ('excesivo', 'ADJ')]"
G16T5,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Adoptar y aplicar sistemas de promoción de las inversiones en favor de los países menos adelantados. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('adoptar', 'VERB'), ('y', 'CCONJ'), ('aplicar', 'VERB'), ('sistema', 'NOUN'), ('de', 'ADP'), ('promoción', 'NOUN'), ('inversión', 'NOUN'), ('en', 'ADP'), ('favor', 'NOUN'), ('país', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ')]"
G16T6,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Promover el desarrollo de tecnologías ecológicamente racionales y su transferencia, divulgación y difusión a los países en desarrollo en condiciones favorables, incluso en condiciones concesionarias y preferenciales, según lo convenido de mutuo acuerdo. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('desarrollo', 'NOUN'), ('de', 'ADP'), ('tecnología', 'NOUN'), ('ecológicamente', 'ADV'), ('racional', 'ADJ'), ('y', 'CCONJ'), ('su', 'DET'), ('transferencia', 'NOUN'), ('divulgación', 'NOUN'), ('difusión', 'NOUN'), ('a', 'ADP'), ('país', 'NOUN'), ('en', 'ADP'), ('condición', 'NOUN'), ('favorable', 'ADJ'), ('incluso', 'ADV'), ('concesionario', 'ADJ'), ('preferencial', 'ADJ'), ('según', 'ADP'), ('él', 'PRON'), ('convenido', 'ADJ'), ('mutuo', 'ADJ'), ('acuerdo', 'NOUN')]"
G16T7,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Poner en pleno funcionamiento, a más tardar en 2017, el banco de tecnología y el mecanismo de apoyo a la creación de capacidad en materia de ciencia, tecnología e innovación para los países menos adelantados y aumentar la utilización de tecnologías instrumentales, en particular la tecnología de la información y las comunicaciones. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('poner', 'VERB'), ('en', 'ADP'), ('pleno', 'ADJ'), ('funcionamiento', 'NOUN'), ('a', 'ADP'), ('más', 'ADV'), ('tardar', 'NOUN'), ('2017', 'NOUN'), ('banco', 'NOUN'), ('de', 'ADP'), ('tecnología', 'NOUN'), ('y', 'CCONJ'), ('mecanismo', 'NOUN'), ('apoyo', 'NOUN'), ('creación', 'NOUN'), ('capacidad', 'NOUN'), ('materia', 'NOUN'), ('ciencia', 'NOUN'), ('innovación', 'NOUN'), ('país', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('aumentar', 'VERB'), ('utilización', 'NOUN'), ('instrumental', 'ADJ'), ('particular', 'NOUN'), ('información', 'NOUN'), ('comunicación', 'NOUN')]"
G16T8,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Aumentar el apoyo internacional para realizar actividades de creación de capacidad eficaces y específicas en los países en desarrollo a fin de respaldar los planes nacionales de implementación de todos los Objetivos de Desarrollo Sostenible, incluso mediante la cooperación Norte-Sur, Sur-Sur y triangular. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('aumentar', 'VERB'), ('apoyo', 'NOUN'), ('internacional', 'ADJ'), ('realizar', 'VERB'), ('actividad', 'NOUN'), ('de', 'ADP'), ('creación', 'NOUN'), ('capacidad', 'NOUN'), ('eficaz', 'ADJ'), ('y', 'CCONJ'), ('específico', 'ADJ'), ('en', 'ADP'), ('país', 'NOUN'), ('desarrollo', 'NOUN'), ('a', 'ADP'), ('fin', 'NOUN'), ('respaldar', 'VERB'), ('plan', 'NOUN'), ('nacional', 'ADJ'), ('implementación', 'NOUN'), ('todo', 'DET'), ('objetivo', 'NOUN'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('cooperación', 'NOUN'), ('Norte-Sur', 'PROPN'), ('sur-sur', 'NOUN'), ('triangular', 'ADJ')]"
G16T9,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Promover un sistema de comercio multilateral universal, basado en normas, abierto, no discriminatorio y equitativo en el marco de la Organización Mundial del Comercio, incluso mediante la conclusión de las negociaciones en el marco del Programa de Doha para el Desarrollo. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('uno', 'DET'), ('sistema', 'NOUN'), ('de', 'ADP'), ('comercio', 'NOUN'), ('multilateral', 'ADJ'), ('universal', 'PROPN'), ('basado', 'ADJ'), ('en', 'ADP'), ('norma', 'NOUN'), ('abierto', 'ADJ'), ('no', 'ADV'), ('discriminatorio', 'ADJ'), ('y', 'CCONJ'), ('equitativo', 'ADJ'), ('marco', 'NOUN'), ('Organización', 'PROPN'), ('del', 'ADP'), ('Comercio', 'PROPN'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('conclusión', 'NOUN'), ('negociación', 'NOUN'), ('Programa', 'PROPN'), ('Doha', 'PROPN')]"
G16T10,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Aumentar significativamente las exportaciones de los países en desarrollo, en particular con miras a duplicar la participación de los países menos adelantados en las exportaciones mundiales de aquí a 2020. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('aumentar', 'VERB'), ('significativamente', 'ADV'), ('exportación', 'NOUN'), ('de', 'ADP'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('particular', 'NOUN'), ('con', 'ADP'), ('miras', 'NOUN'), ('a', 'ADP'), ('duplicar', 'VERB'), ('participación', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('mundial', 'ADJ'), ('aquí', 'ADV'), ('2020', 'NOUN')]"
G16T11,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Lograr la consecución oportuna del acceso a los mercados libre de derechos y contingentes de manera duradera para todos los países menos adelantados, conforme a las decisiones de la Organización Mundial del Comercio, incluso velando por que las normas de origen preferenciales aplicables a las importaciones de los países menos adelantados sean transparentes y sencillas y contribuyan a facilitar el acceso a los mercados. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('lograr', 'VERB'), ('consecución', 'NOUN'), ('oportuno', 'ADJ'), ('del', 'ADP'), ('acceso', 'NOUN'), ('a', 'ADP'), ('mercado', 'NOUN'), ('libre', 'ADJ'), ('de', 'ADP'), ('derecho', 'NOUN'), ('y', 'CCONJ'), ('contingente', 'NOUN'), ('manera', 'NOUN'), ('duradero', 'ADJ'), ('todo', 'DET'), ('país', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('conforme', 'NOUN'), ('decisión', 'NOUN'), ('Organización', 'PROPN'), ('Comercio', 'PROPN'), ('incluso', 'ADV'), ('velar', 'VERB'), ('por', 'ADP'), ('que', 'SCONJ'), ('norma', 'NOUN'), ('origen', 'NOUN'), ('preferencial', 'ADJ'), ('aplicable', 'ADJ'), ('importación', 'NOUN'), ('ser', 'AUX'), ('transparente', 'ADJ'), ('sencillo', 'ADJ'), ('contribuyan', 'VERB'), ('facilitar', 'VERB')]"
G16T12,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Aumentar la estabilidad macroeconómica mundial, incluso mediante la coordinación y coherencia de las políticas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('aumentar', 'VERB'), ('estabilidad', 'NOUN'), ('macroeconómico', 'ADJ'), ('mundial', 'ADJ'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('coordinación', 'NOUN'), ('y', 'CCONJ'), ('coherencia', 'NOUN'), ('de', 'ADP'), ('política', 'NOUN')]"
G16T13,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Mejorar la coherencia de las políticas para el desarrollo sostenible. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('mejorar', 'VERB'), ('coherencia', 'NOUN'), ('de', 'ADP'), ('política', 'NOUN'), ('desarrollo', 'NOUN'), ('sostenible', 'ADJ')]"
G16T14,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Respetar el margen normativo y el liderazgo de cada país para establecer y aplicar políticas de erradicación de la pobreza y desarrollo sostenible. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('respetar', 'VERB'), ('margen', 'NOUN'), ('normativo', 'ADJ'), ('y', 'CCONJ'), ('liderazgo', 'NOUN'), ('de', 'ADP'), ('cada', 'DET'), ('país', 'NOUN'), ('establecer', 'VERB'), ('aplicar', 'VERB'), ('política', 'NOUN'), ('erradicación', 'NOUN'), ('pobreza', 'NOUN'), ('desarrollo', 'NOUN'), ('sostenible', 'ADJ')]"
G16T15,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Mejorar la Alianza Mundial para el Desarrollo Sostenible, complementada por alianzas entre múltiples interesados que movilicen e intercambien conocimientos, especialización, tecnología y recursos financieros, a fin de apoyar el logro de los Objetivos de Desarrollo Sostenible en todos los países, particularmente los países en desarrollo. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('mejorar', 'VERB'), ('complementado', 'ADJ'), ('por', 'ADP'), ('alianza', 'NOUN'), ('entre', 'ADP'), ('múltiple', 'ADJ'), ('interesado', 'ADJ'), ('que', 'PRON'), ('movilizar', 'VERB'), ('intercambien', 'ADJ'), ('conocimiento', 'NOUN'), ('especialización', 'NOUN'), ('tecnología', 'NOUN'), ('y', 'CCONJ'), ('recurso', 'NOUN'), ('financiero', 'ADJ'), ('a', 'ADP'), ('fin', 'NOUN'), ('de', 'ADP'), ('apoyar', 'VERB'), ('logro', 'NOUN'), ('objetivo', 'NOUN'), ('en', 'ADP'), ('todo', 'DET'), ('país', 'NOUN'), ('particularmente', 'ADV'), ('desarrollo', 'NOUN')]"
G16T16,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. Fomentar y promover la constitución de alianzas eficaces en las esferas pública, público-privada y de la sociedad civil, aprovechando la experiencia y las estrategias de obtención de recursos de las alianzas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('fomentar', 'VERB'), ('y', 'CCONJ'), ('constitución', 'NOUN'), ('de', 'ADP'), ('alianza', 'NOUN'), ('eficaz', 'ADJ'), ('en', 'ADP'), ('esfera', 'NOUN'), ('público', 'ADJ'), ('público-privado', 'ADJ'), ('civil', 'ADJ'), ('aprovechar', 'VERB'), ('experiencia', 'NOUN'), ('estrategia', 'NOUN'), ('obtención', 'NOUN'), ('recurso', 'NOUN')]"
G16T17,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. De aquí a 2020, mejorar el apoyo a la creación de capacidad prestado a los países en desarrollo, incluidos los países menos adelantados y los pequeños Estados insulares en desarrollo, para aumentar significativamente la disponibilidad de datos oportunos, fiables y de gran calidad desglosados por ingresos, sexo, edad, raza, origen étnico, estatus migratorio, discapacidad, ubicación geográfica y otras características pertinentes en los contextos nacionales. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('mejorar', 'VERB'), ('apoyo', 'NOUN'), ('creación', 'NOUN'), ('capacidad', 'NOUN'), ('prestado', 'ADJ'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('incluir', 'VERB'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('y', 'CCONJ'), ('pequeño', 'ADJ'), ('Estados', 'PROPN'), ('insular', 'ADJ'), ('aumentar', 'VERB'), ('significativamente', 'ADV'), ('disponibilidad', 'NOUN'), ('dato', 'NOUN'), ('oportuno', 'ADJ'), ('fiable', 'ADJ'), ('gran', 'ADJ'), ('calidad', 'NOUN'), ('desglosado', 'ADJ'), ('por', 'ADP'), ('ingreso', 'NOUN'), ('sexo', 'NOUN'), ('edad', 'NOUN'), ('raza', 'NOUN'), ('origen', 'NOUN'), ('étnico', 'ADJ'), ('estatus', 'NOUN'), ('migratorio', 'ADJ'), ('discapacidad', 'NOUN'), ('ubicación', 'NOUN'), ('geográfico', 'ADJ'), ('otro', 'DET'), ('característica', 'NOUN'), ('pertinente', 'ADJ'), ('contexto', 'NOUN'), ('nacional', 'ADJ')]"
G16T18,"Promover sociedades justas, pacíficas e inclusivas. Revitalizar la Alianza Mundial para el Desarrollo Sostenible. De aquí a 2030, aprovechar las iniciativas existentes para elaborar indicadores que permitan medir los progresos en materia de desarrollo sostenible y complementen el producto interno bruto, y apoyar la creación de capacidad estadística en los países en desarrollo. Revitalizar la Alianza Mundial para el Desarrollo Sostenible","[('promover', 'VERB'), ('sociedad', 'NOUN'), ('justo', 'ADJ'), (',', 'PUNCT'), ('pacífico', 'ADJ'), ('e', 'CCONJ'), ('inclusiva', 'ADJ'), ('.', 'PUNCT'), ('revitalizar', 'VERB'), ('el', 'DET'), ('Alianza', 'PROPN'), ('Mundial', 'PROPN'), ('para', 'ADP'), ('Desarrollo', 'PROPN'), ('Sostenible', 'PROPN'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('aprovechar', 'VERB'), ('iniciativa', 'NOUN'), ('existente', 'ADJ'), ('elaborar', 'VERB'), ('indicador', 'NOUN'), ('que', 'PRON'), ('permitir', 'VERB'), ('medir', 'VERB'), ('progreso', 'NOUN'), ('en', 'ADP'), ('materia', 'NOUN'), ('desarrollo', 'NOUN'), ('sostenible', 'ADJ'), ('y', 'CCONJ'), ('complementen', 'VERB'), ('producto', 'NOUN'), ('interno', 'ADJ'), ('bruto', 'ADJ'), ('apoyar', 'VERB'), ('creación', 'NOUN'), ('capacidad', 'NOUN'), ('estadístico', 'ADJ'), ('país', 'NOUN')]"
